id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
S;SUL;2007-04-13;69.83000000;69.83000000;69.83000000;69.83000000
SE;SUDESTE;2007-04-13;70.46000000;69.83000000;70.66000000;71.63000000
N;NORTE;2007-04-20;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2007-04-20;40.59000000;40.59000000;40.59000000;40.59000000
S;SUL;2007-04-20;61.51000000;61.51000000;61.51000000;61.51000000
SE;SUDESTE;2007-04-20;61.60000000;61.51000000;61.51000000;62.38000000
N;NORTE;2007-04-27;41.57000000;41.56000000;41.56000000;41.71000000
NE;NORDESTE;2007-04-27;41.57000000;41.56000000;41.56000000;41.71000000
S;SUL;2007-04-27;61.22000000;61.22000000;61.22000000;61.22000000
SE;SUDESTE;2007-04-27;63.14000000;61.66000000;64.19000000;64.83000000
N;NORTE;2007-05-04;44.09000000;44.08000000;44.08000000;44.18000000
NE;NORDESTE;2007-05-04;44.09000000;44.08000000;44.08000000;44.18000000
S;SUL;2007-05-04;56.00000000;55.91000000;56.07000000;56.07000000
SE;SUDESTE;2007-05-04;56.05000000;55.91000000;56.07000000;56.59000000
N;NORTE;2007-05-11;32.49000000;32.49000000;32.49000000;32.50000000
NE;NORDESTE;2007-05-11;32.49000000;32.49000000;32.49000000;32.50000000
S;SUL;2007-05-11;25.19000000;25.19000000;25.19000000;25.19000000
SE;SUDESTE;2007-05-11;36.65000000;35.50000000;37.22000000;37.73000000
N;NORTE;2007-05-18;37.16000000;37.15000000;37.15000000;37.28000000
NE;NORDESTE;2007-05-18;37.16000000;37.15000000;37.15000000;37.28000000
S;SUL;2007-05-18;24.05000000;23.97000000;24.10000000;24.10000000
SE;SUDESTE;2007-05-18;47.20000000;45.77000000;47.92000000;48.48000000
N;NORTE;2007-05-25;39.90000000;39.88000000;39.88000000;40.08000000
NE;NORDESTE;2007-05-25;39.90000000;39.88000000;39.88000000;40.08000000
S;SUL;2007-05-25;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2007-05-25;52.65000000;50.15000000;54.00000000;54.40000000
N;NORTE;2007-06-01;121.29000000;120.50000000;121.74000000;121.74000000
NE;NORDESTE;2007-06-01;121.29000000;120.50000000;121.74000000;121.74000000
S;SUL;2007-06-01;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2007-06-01;122.95000000;120.50000000;124.07000000;125.74000000
N;NORTE;2007-06-08;105.58000000;105.13000000;105.83000000;106.47000000
NE;NORDESTE;2007-06-08;105.58000000;105.13000000;105.83000000;106.47000000
S;SUL;2007-06-08;31.16000000;31.16000000;31.16000000;31.16000000
SE;SUDESTE;2007-06-08;106.66000000;105.13000000;107.62000000;108.97000000
N;NORTE;2007-06-15;116.80000000;116.75000000;116.75000000;117.18000000
NE;NORDESTE;2007-06-15;116.80000000;116.75000000;116.75000000;117.18000000
S;SUL;2007-06-15;60.19000000;60.16000000;60.21000000;60.21000000
SE;SUDESTE;2007-06-15;120.32000000;116.75000000;122.18000000;123.17000000
N;NORTE;2007-06-22;75.32000000;74.65000000;75.62000000;76.12000000
NE;NORDESTE;2007-06-22;75.42000000;74.92000000;75.62000000;76.12000000
S;SUL;2007-06-22;70.28000000;67.38000000;71.94000000;71.94000000
SE;SUDESTE;2007-06-22;74.67000000;72.87000000;75.62000000;76.12000000
N;NORTE;2007-06-29;81.54000000;81.35000000;81.56000000;82.15000000
NE;NORDESTE;2007-06-29;81.62000000;81.56000000;81.56000000;82.15000000
S;SUL;2007-06-29;80.68000000;80.34000000;80.88000000;80.88000000
SE;SUDESTE;2007-06-29;81.37000000;80.88000000;81.56000000;82.15000000
N;NORTE;2007-07-06;133.59000000;133.53000000;133.62000000;133.70000000
NE;NORDESTE;2007-07-06;127.05000000;127.00000000;127.00000000;127.46000000
S;SUL;2007-07-06;133.58000000;133.53000000;133.62000000;133.62000000
SE;SUDESTE;2007-07-06;133.67000000;133.53000000;133.62000000;134.40000000
N;NORTE;2007-07-13;135.88000000;135.25000000;136.15000000;136.67000000
NE;NORDESTE;2007-07-13;128.16000000;126.87000000;128.90000000;128.90000000
S;SUL;2007-07-13;135.88000000;135.25000000;136.15000000;136.67000000
SE;SUDESTE;2007-07-13;135.88000000;135.25000000;136.15000000;136.67000000
N;NORTE;2007-07-20;126.13000000;125.45000000;126.09000000;128.65000000
NE;NORDESTE;2007-07-20;125.79000000;125.45000000;125.45000000;128.65000000
S;SUL;2007-07-20;125.86000000;125.45000000;126.09000000;126.09000000
SE;SUDESTE;2007-07-20;126.13000000;125.45000000;126.09000000;128.65000000
N;NORTE;2007-07-27;114.93000000;114.18000000;114.83000000;117.99000000
NE;NORDESTE;2007-07-27;114.93000000;114.18000000;114.83000000;117.99000000
S;SUL;2007-07-27;113.61000000;112.28000000;114.37000000;114.37000000
SE;SUDESTE;2007-07-27;114.93000000;114.18000000;114.83000000;117.99000000
N;NORTE;2007-08-03;68.47000000;68.46000000;68.46000000;68.55000000
NE;NORDESTE;2007-08-03;68.47000000;68.46000000;68.46000000;68.55000000
S;SUL;2007-08-03;65.10000000;65.10000000;65.10000000;65.10000000
SE;SUDESTE;2007-08-03;67.10000000;65.10000000;68.17000000;68.55000000
N;NORTE;2007-08-10;27.71000000;27.66000000;27.66000000;28.09000000
NE;NORDESTE;2007-08-10;36.91000000;36.91000000;36.91000000;36.91000000
S;SUL;2007-08-10;15.84000000;15.84000000;15.84000000;15.84000000
SE;SUDESTE;2007-08-10;27.23000000;26.35000000;27.66000000;28.09000000
N;NORTE;2007-08-17;39.55000000;39.55000000;39.55000000;39.55000000
NE;NORDESTE;2007-08-17;39.55000000;39.55000000;39.55000000;39.55000000
S;SUL;2007-08-17;27.47000000;27.43000000;27.50000000;27.50000000
SE;SUDESTE;2007-08-17;28.21000000;27.50000000;28.44000000;29.50000000
N;NORTE;2007-08-24;46.13000000;44.73000000;46.93000000;46.93000000
NE;NORDESTE;2007-08-24;46.93000000;46.93000000;46.93000000;46.93000000
S;SUL;2007-08-24;37.60000000;37.60000000;37.60000000;37.60000000
SE;SUDESTE;2007-08-24;37.81000000;37.60000000;37.74000000;38.86000000
N;NORTE;2007-08-31;67.24000000;66.95000000;67.40000000;67.40000000
NE;NORDESTE;2007-08-31;67.24000000;66.95000000;67.40000000;67.40000000
S;SUL;2007-08-31;60.84000000;60.84000000;60.84000000;60.84000000
SE;SUDESTE;2007-08-31;61.32000000;60.84000000;61.18000000;63.63000000
N;NORTE;2007-09-07;123.32000000;123.22000000;123.22000000;124.28000000
NE;NORDESTE;2007-09-07;122.38000000;122.34000000;122.34000000;122.78000000
S;SUL;2007-09-07;123.32000000;123.22000000;123.22000000;124.28000000
SE;SUDESTE;2007-09-07;123.32000000;123.22000000;123.22000000;124.28000000
N;NORTE;2007-09-14;127.32000000;127.13000000;127.13000000;128.92000000
NE;NORDESTE;2007-09-14;127.32000000;127.13000000;127.13000000;128.92000000
S;SUL;2007-09-14;127.32000000;127.13000000;127.13000000;128.92000000
SE;SUDESTE;2007-09-14;127.32000000;127.13000000;127.13000000;128.92000000
N;NORTE;2007-09-21;143.39000000;143.09000000;143.09000000;145.86000000
NE;NORDESTE;2007-09-21;143.24000000;142.68000000;143.09000000;145.86000000
S;SUL;2007-09-21;144.68000000;143.09000000;145.53000000;145.86000000
SE;SUDESTE;2007-09-21;143.39000000;143.09000000;143.09000000;145.86000000
N;NORTE;2007-09-28;185.36000000;185.13000000;185.13000000;187.22000000
NE;NORDESTE;2007-09-28;185.36000000;185.13000000;185.13000000;187.22000000
S;SUL;2007-09-28;185.36000000;185.13000000;185.13000000;187.22000000
SE;SUDESTE;2007-09-28;185.36000000;185.13000000;185.13000000;187.22000000
N;NORTE;2007-10-05;159.95000000;157.82000000;160.98000000;162.07000000
NE;NORDESTE;2007-10-05;159.95000000;157.82000000;160.98000000;162.07000000
S;SUL;2007-10-05;159.83000000;157.82000000;160.98000000;160.98000000
SE;SUDESTE;2007-10-05;159.95000000;157.82000000;160.98000000;162.07000000
N;NORTE;2007-10-12;163.96000000;163.70000000;163.70000000;166.62000000
NE;NORDESTE;2007-10-12;155.68000000;154.32000000;154.87000000;166.62000000
S;SUL;2007-10-12;163.82000000;163.70000000;163.70000000;165.02000000
SE;SUDESTE;2007-10-12;163.96000000;163.70000000;163.70000000;166.62000000
N;NORTE;2007-10-19;198.12000000;197.89000000;197.89000000;200.05000000
NE;NORDESTE;2007-10-19;197.49000000;196.13000000;197.89000000;200.04000000
S;SUL;2007-10-19;198.12000000;197.89000000;197.89000000;200.04000000
SE;SUDESTE;2007-10-19;198.12000000;197.89000000;197.89000000;200.04000000
N;NORTE;2007-10-26;202.33000000;201.37000000;202.87000000;202.87000000
NE;NORDESTE;2007-10-26;201.92000000;201.37000000;202.10000000;202.87000000
S;SUL;2007-10-26;202.33000000;201.37000000;202.87000000;202.87000000
SE;SUDESTE;2007-10-26;202.33000000;201.37000000;202.87000000;202.87000000
N;NORTE;2007-11-02;222.97000000;222.52000000;223.32000000;223.32000000
NE;NORDESTE;2007-11-02;222.59000000;222.52000000;222.52000000;223.32000000
S;SUL;2007-11-02;222.97000000;222.52000000;223.32000000;223.32000000
SE;SUDESTE;2007-11-02;222.97000000;222.52000000;223.32000000;223.32000000
N;NORTE;2007-11-09;214.31000000;214.31000000;214.31000000;214.31000000
NE;NORDESTE;2007-11-09;214.31000000;214.31000000;214.31000000;214.31000000
S;SUL;2007-11-09;214.31000000;214.31000000;214.31000000;214.31000000
SE;SUDESTE;2007-11-09;214.31000000;214.31000000;214.31000000;214.31000000
N;NORTE;2007-11-16;172.38000000;172.38000000;172.38000000;172.38000000
NE;NORDESTE;2007-11-16;172.38000000;172.38000000;172.38000000;172.38000000
S;SUL;2007-11-16;172.38000000;172.38000000;172.38000000;172.38000000
SE;SUDESTE;2007-11-16;172.38000000;172.38000000;172.38000000;172.38000000
N;NORTE;2007-11-23;143.09000000;143.09000000;143.09000000;143.09000000
NE;NORDESTE;2007-11-23;143.09000000;143.09000000;143.09000000;143.09000000
S;SUL;2007-11-23;143.09000000;143.09000000;143.09000000;143.09000000
SE;SUDESTE;2007-11-23;143.09000000;143.09000000;143.09000000;143.09000000
N;NORTE;2007-11-30;163.09000000;163.08000000;163.08000000;163.13000000
NE;NORDESTE;2007-11-30;163.09000000;163.08000000;163.08000000;163.13000000
S;SUL;2007-11-30;163.09000000;163.08000000;163.08000000;163.13000000
SE;SUDESTE;2007-11-30;163.09000000;163.08000000;163.08000000;163.13000000
N;NORTE;2007-12-07;190.53000000;190.53000000;190.53000000;190.53000000
NE;NORDESTE;2007-12-07;190.53000000;190.53000000;190.53000000;190.53000000
S;SUL;2007-12-07;190.53000000;190.53000000;190.53000000;190.53000000
SE;SUDESTE;2007-12-07;190.53000000;190.53000000;190.53000000;190.53000000
N;NORTE;2007-12-14;211.22000000;211.22000000;211.22000000;211.22000000
NE;NORDESTE;2007-12-14;211.22000000;211.22000000;211.22000000;211.22000000
S;SUL;2007-12-14;211.22000000;211.22000000;211.22000000;211.22000000
SE;SUDESTE;2007-12-14;211.22000000;211.22000000;211.22000000;211.22000000
N;NORTE;2007-12-21;198.64000000;198.48000000;198.73000000;198.73000000
NE;NORDESTE;2007-12-21;198.64000000;198.48000000;198.73000000;198.73000000
S;SUL;2007-12-21;198.64000000;198.48000000;198.73000000;198.73000000
SE;SUDESTE;2007-12-21;198.64000000;198.48000000;198.73000000;198.73000000
N;NORTE;2007-12-28;197.67000000;197.67000000;197.67000000;197.67000000
NE;NORDESTE;2007-12-28;197.67000000;197.67000000;197.67000000;197.67000000
S;SUL;2007-12-28;197.67000000;197.67000000;197.67000000;197.67000000
SE;SUDESTE;2007-12-28;197.67000000;197.67000000;197.67000000;197.67000000
